id,company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr
1142,TVSMOTOR,Mar 2018,4.07,10,24.83,2.587,4.858,1.2388,-741,1095,14,5.5792,24,6928,354
1143,TVSMOTOR,Mar 2019,3.6,11,22.86,2.9322,3.3002,1.2075,-2022,1104,15,6.6063,24,9298,-918
1144,TVSMOTOR,Mar 2020,3.43,12,19.71,3.5306,2.662,0.9781,-717,1090,13,6.8396,27,11591,373
1145,TVSMOTOR,Mar 2021,3.13,11,15.89,3.1824,2.5743,0.8882,269,882,13,7.9729,28,12179,1151
1146,TVSMOTOR,Mar 2022,3,11,16.61,3.597,2.9255,0.9048,-3046,1471,16,9.1667,24,15827,-1575
1147,TVSMOTOR,Mar 2023,4.09,13,23.78,4.0647,3.0431,0.9129,-5713,1308,28,11.4688,18,22376,-4405
1148,TVSMOTOR,Mar 2024,4.54,14,26.22,3.8334,2.9077,0.9315,-2254,1001,36,14.1333,23,26006,-1253
1149,ULTRACEMCO,Mar 2013,13.1,24,17.65,0.4821,20.4087,0.6935,-744,4362,98,5.558,9,7342,3618
1150,ULTRACEMCO,Mar 2014,10.68,19,12.88,0.4267,12.0693,0.6441,1113,2342,80,6.2708,11,7332,3455
1151,ULTRACEMCO,Mar 2015,9.02,19,11.04,0.5162,8.1346,0.6125,2046,2144,76,6.9493,12,9829,4190
1152,ULTRACEMCO,Mar 2016,9.86,19,11.3,0.4838,9.4788,0.6106,853,3673,90,8.0091,11,10616,4526
1153,ULTRACEMCO,Mar 2017,10.7,21,11.13,0.3474,9.1562,0.6012,2504,2501,99,8.8698,10,8474,5005
1154,ULTRACEMCO,Mar 2018,7.18,20,8.43,0.7384,5.1591,0.5422,5754,1866,81,9.5935,13,19480,3888
1155,ULTRACEMCO,Mar 2019,5.79,18,7.11,0.7507,4.329,0.5418,7121,1165,88,12.2731,13,25337,5956
1156,ULTRACEMCO,Mar 2020,13.55,22,14.73,0.5896,4.9684,0.5356,4780,4192,199,13.51,7,23019,8972
1157,ULTRACEMCO,Mar 2021,12.21,26,12.36,0.4917,8.2012,0.519,3644,8856,189,15.2855,20,21719,12500
1158,ULTRACEMCO,Mar 2022,13.94,22,14.54,0.224,12.8921,0.6276,11540,2257,254,17.4519,15,11299,9283
1159,ULTRACEMCO,Mar 2023,8.02,17,9.34,0.2036,13.52,0.6921,1881,7188,175,18.7976,22,11058,9069
1160,ULTRACEMCO,Mar 2024,9.88,18,11.63,0.1893,13.9835,0.7035,2109,8789,243,20.8401,29,11403,10898
1161,UNIONBANK,Mar 2013,8.53,1,12.39,16.6054,0.1817,0.0804,-4588,343,36,2.901,22,287589,-4245
1162,UNIONBANK,Mar 2014,5.74,-3,9.05,17.5528,0.1043,0.0828,2207,363,27,2.9578,15,327078,2570
1163,UNIONBANK,Mar 2015,5.51,-3,8.9,17.7204,0.1262,0.0839,-3885,318,28,3.1288,22,352618,-3567
1164,UNIONBANK,Mar 2016,4.17,-6,5.84,16.2597,0.084,0.0793,72,9,20,3.3549,10,374754,81
1165,UNIONBANK,Mar 2017,1.75,-15,2.38,17.3669,0.0252,0.072,-6904,280,8,3.507,0,418420,-6624
1166,UNIONBANK,Mar 2018,-15.82,-36,-20.64,18.0567,-0.2658,0.0671,5782,315,-45,2.1601,0,455969,6097
1167,UNIONBANK,Mar 2019,-8.52,-25,-10.89,17.1702,-0.1489,0.0688,-8075,297,-17,1.5222,0,460780,-7778
1168,UNIONBANK,Mar 2020,-8.33,-25,-9.18,14.8617,-0.1445,0.0675,-81,4,-9,0.993,0,505150,-77
1169,UNIONBANK,Mar 2021,4.13,-16,4.42,15.1005,0.0734,0.064,19926,601,4,1.0104,0,977576,20527
1170,UNIONBANK,Mar 2022,7.72,-6,7.43,15.3203,0.2317,0.0572,35781,558,8,1.0367,25,1085613,36339
1171,UNIONBANK,Mar 2023,10.49,-4,10.8,14.7589,0.2684,0.063,3495,2561,12,1.1529,24,1163059,6056
1172,UNIONBANK,Mar 2024,13.75,5,14.14,12.8237,0.3536,0.0716,18536,1394,18,1.2785,20,1251568,19930
1173,INDIGO,Mar 2013,8.55,855,17886.36,2.5,28.2331,353.9615,-149,1890,25647,1.1,70,11,1741
1174,INDIGO,Mar 2014,4.26,433,10772.73,3.1818,27.335,317.6286,-1319,2914,15454,1.1,80,14,1595
1175,INDIGO,Mar 2015,9.36,1904,4939.39,0.1515,30.4709,228.2787,1444,940,42481,6.6,83,4,2384
1176,INDIGO,Mar 2016,12.3,3164,1534.78,0.0618,25.235,82.3469,1779,1337,55,32.35,27,8,3116
1177,INDIGO,Mar 2017,8.93,2219,1692.86,0.5306,20.7529,75.5285,749,3033,46,0.3379,74,52,3782
1178,INDIGO,Mar 2018,9.74,3030,2242,0.54,21.1235,82.5125,-249,4152,58,0.3448,10,54,3903
1179,INDIGO,Mar 2019,0.55,-151,120.93,0.6822,21.6204,76.3995,634,2526,4,0.4448,123,88,3160
1180,INDIGO,Mar 2020,-0.69,4069,-138.55,0.419,20.7041,84.7299,2370,4573,-6,0.6172,0,75,6943
1181,INDIGO,Mar 2021,-42.15,2,-1094.15,0.016,14.1293,18.053,1608,3228,-151,1.175,0,9,-1620
1182,INDIGO,Mar 2022,-1.22,558,-48.77,0.0185,35,28.1859,3591,1527,-160,1.3542,0,12,2064
1183,INDIGO,Mar 2023,-0.58,6521,-40.8,0.0154,33.4997,51.2674,8664,4039,-8,1.6187,0,12,12703
1184,INDIGO,Mar 2024,11.85,16331,892.57,0.0186,22.6126,56.3863,9424,11759,212,1.9062,0,17,21183
